Match,Date,Vs,Venue,How Dismissed,Out,Runs,Balls,TotalRuns
22,17/04/2011,Kolkata Knight Riders,Eden Gardens,b L Balaji,1,11,13,690
23,21/04/2011,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,c P P Chawla b P Kumar,1,24,16,714
24,24/04/2011,Kochi Tuskers Kerala,Sawai Mansingh Stadium,b R A Jadeja,1,49,40,763
25,29/04/2011,Mumbai Indians,Sawai Mansingh Stadium,c †D J Jacobs b S L Malinga,1,26,32,789
26,1/5/2011,Pune Warriors,Sawai Mansingh Stadium,c †R V Uthappa b A C Thomas,1,12,14,801
27,4/5/2011,Chennai Super Kings,MA Chidambaram Stadium,c & b S B Jakati,1,32,26,833
28,9/5/2011,Chennai Super Kings,Sawai Mansingh Stadium,c S B Jakati b R Ashwin,1,11,10,844
29,11/5/2011,Royal Challengers Bangalore,Sawai Mansingh Stadium,c A B de Villiers b S Aravind,1,34,29,878
30,15/05/2011,Kochi Tuskers Kerala,Holkar Cricket Stadium,b P Parameswaran,1,20,13,898
31,20/05/2011,Mumbai Indians,Wankhede Stadium,not out,0,89,47,987
32,1/5/2012,Delhi Capitals,Sawai Mansingh Stadium,b P Negi,1,8,9,995
33,5/5/2012,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,c R J Harris b P P Chawla,1,36,17,1031
34,8/5/2012,Pune Warriors,Maharashtra Cricket Association Stadium,not out,0,90,51,1121
35,10/5/2012,Chennai Super Kings,Sawai Mansingh Stadium,c R Ashwin b B W Hilfenhaus,1,5,11,1126
36,13/05/2012,Pune Warriors,Sawai Mansingh Stadium,b A Nehra,1,58,31,1184
37,18/05/2012,Deccan Chargers,Rajiv Gandhi International Stadium,b A Mishra,1,13,13,1197
38,20/05/2012,Mumbai Indians,Sawai Mansingh Stadium,c D R Smith b K A Pollard,1,45,36,1242
39,8/4/2013,Kolkata Knight Riders,Sawai Mansingh Stadium,c E J G Morgan b B Lee,1,5,10,1247
40,14/04/2013,Kings XI Punjab,Sawai Mansingh Stadium,c Mandeep Singh b P Awana,1,32,19,1279
41,17/04/2013,Mumbai Indians,Sawai Mansingh Stadium,c †K D Karthik b K A Pollard,1,31,25,1310
42,20/04/2013,Royal Challengers Bangalore,M Chinnaswamy Stadium,c M Kartik b R Rampaul,1,6,9,1316
43,22/04/2013,Chennai Super Kings,MA Chidambaram Stadium,c M E K Hussey b D J J Bravo,1,101,61,1417
44,27/04/2013,Sunrisers Hyderabad,Sawai Mansingh Stadium,not out,0,98,53,1515
45,29/04/2013,Royal Challengers Bangalore,Sawai Mansingh Stadium,c †A B de Villiers b R P Singh,1,41,31,1556
46,3/5/2013,Kolkata Knight Riders,Eden Gardens,lbw b S P Narine,1,35,35,1591
47,5/5/2013,Pune Warriors,Sawai Mansingh Stadium,b W D Parnell,1,5,5,1596
48,7/5/2013,Delhi Capitals,Sawai Mansingh Stadium,not out,0,28,14,1624
49,9/5/2013,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,b P P Chawla,1,31,25,1655
50,12/5/2013,Chennai Super Kings,Sawai Mansingh Stadium,b D J J Bravo,1,70,34,1725
51,15/05/2013,Mumbai Indians,Wankhede Stadium,c K A Pollard b P P Ojha,1,19,16,1744
52,17/05/2013,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c D J G Sammy b N L T C Perera,1,11,20,1755
53,22/05/2013,Sunrisers Hyderabad,Arun Jaitley Stadium,c D J G Sammy b K V Sharma,1,24,15,1779
54,24/05/2013,Mumbai Indians,Eden Gardens,c R G Sharma b Harbhajan Singh,1,6,8,1785
55,18/04/2014,Sunrisers Hyderabad,Sheikh Zayed Stadium,c †K L Rahul b I Sharma,1,3,7,1788
56,20/04/2014,Kings XI Punjab,Sharjah Cricket Stadium,b A R Patel,1,50,29,1838
57,23/04/2014,Chennai Super Kings,Dubai International Cricket Stadium,c B W Hilfenhaus b R A Jadeja,1,7,6,1845
58,26/04/2014,Royal Challengers Bangalore,Sheikh Zayed Stadium,c A B de Villiers b Y S Chahal,1,24,24,1869
59,29/04/2014,Kolkata Knight Riders,Sheikh Zayed Stadium,run out,1,33,24,1902
60,3/5/2014,Delhi Capitals,Arun Jaitley Stadium,not out,1,16,10,1918
61,5/5/2014,Kolkata Knight Riders,Sardar Patel Stadium,c S A Yadav b S P Narine,1,31,20,1949
62,8/5/2014,Sunrisers Hyderabad,Sardar Patel Stadium,c †N V Ojha b M C Henriques,1,11,10,1960
63,11/5/2014,Royal Challengers Bangalore,M Chinnaswamy Stadium,b Yuvraj Singh,1,1,5,1961
64,13/05/2014,Chennai Super Kings,JSCA International Stadium Complex,b M M Sharma,1,51,36,2012
65,19/05/2014,Mumbai Indians,Sardar Patel Stadium,c A T Rayudu b P P Ojha,1,5,6,2017
66,23/05/2014,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,b R Dhawan,1,0,1,2017
67,25/05/2014,Mumbai Indians,Wankhede Stadium,c K A Pollard b Harbhajan Singh,1,8,18,2025
68,19/04/2015,Chennai Super Kings,Sardar Patel Stadium,b R A Jadeja,1,73,47,2098
69,21/04/2015,Kings XI Punjab,Sardar Patel Stadium,st W P Saha b A R Patel,1,45,35,2143
70,24/04/2015,Royal Challengers Bangalore,Sardar Patel Stadium,c M A Starc b Y S Chahal,1,26,22,2169
71,1/5/2015,Mumbai Indians,Wankhede Stadium,b J Suchith,1,28,23,2197
72,3/5/2015,Delhi Capitals,Brabourne Stadium,c †K M Jadhav b A D Mathews,1,21,24,2218
73,7/5/2015,Sunrisers Hyderabad,Brabourne Stadium,c P Kumar b I Sharma,1,12,12,2230
74,10/5/2015,Chennai Super Kings,MA Chidambaram Stadium,c D J J Bravo b R A Jadeja,1,28,30,2258
75,16/05/2015,Kolkata Knight Riders,Brabourne Stadium,not out,1,104,59,2362
76,20/05/2015,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,c †K D Karthik b S Aravind,1,10,5,2372
77,12/4/2016,Sunrisers Hyderabad,M Chinnaswamy Stadium,c †N V Ojha b Mustafizur Rahman,1,19,8,2391
78,17/04/2016,Delhi Capitals,M Chinnaswamy Stadium,c C H Morris b Mohammed Shami,1,33,19,2424
79,20/04/2016,Mumbai Indians,Barabati Stadium,c †P A Patel b J J Bumrah,1,5,10,2429
80,22/04/2016,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,not out,1,1,1,2430
81,24/04/2016,Gujarat Lions,Saurashtra Cricket Association Stadium,c R A Jadeja b D S Kulkarni,1,6,6,2436
82,30/04/2016,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,run out,1,2,3,2438
83,2/5/2016,Kolkata Knight Riders,M Chinnaswamy Stadium,run out,1,34,21,2472
84,7/5/2016,Rising Pune Supergiant,M Chinnaswamy Stadium,lbw b R P Singh,1,36,13,2508
85,9/5/2016,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,b A R Patel,1,1,3,2509
86,11/5/2016,Mumbai Indians,M Chinnaswamy Stadium,run out,1,15,14,2524
87,14/05/2016,Gujarat Lions,M Chinnaswamy Stadium,c †K D Karthik b P Kumar,1,0,1,2524
88,18/05/2016,Kings XI Punjab,M Chinnaswamy Stadium,not out,1,1,2,2525
89,22/05/2016,Delhi Capitals,Shaheed Veer Narayan Sing International Stadium,c S W Billings b P Negi,1,14,18,2539
90,24/05/2016,Gujarat Lions,M Chinnaswamy Stadium,c D R Smith b R A Jadeja,1,1,6,2540
91,29/05/2016,Sunrisers Hyderabad,M Chinnaswamy Stadium,c M C Henriques b Mustafizur Rahman,1,11,9,2551
92,5/4/2017,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c M C Henriques b A Nehra,1,22,17,2573
93,8/4/2017,Delhi Capitals,M Chinnaswamy Stadium,st R R Pant b S Nadeem,1,24,24,2597
94,10/4/2017,Kings XI Punjab,Holkar Cricket Stadium,b A R Patel,1,1,4,2598
95,16/04/2017,Rising Pune Supergiant,M Chinnaswamy Stadium,b B A Stokes,1,14,18,2612
96,1/5/2017,Mumbai Indians,Wankhede Stadium,b J J Bumrah,1,3,5,2615
97,5/5/2017,Kings XI Punjab,M Chinnaswamy Stadium,c †W P Saha b A R Patel,1,3,6,2618
98,14/05/2017,Delhi Capitals,Arun Jaitley Stadium,not out,0,4,4,2622
99,7/4/2018,Mumbai Indians,Wankhede Stadium,c E Lewis b H H Pandya,1,16,14,2638
100,10/4/2018,Kolkata Knight Riders,MA Chidambaram Stadium,c R K Singh b T K Curran,1,42,19,2680
101,15/04/2018,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,c B B Sran b M M Sharma,1,11,9,2691
102,20/04/2018,Rajasthan Royals,Maharashtra Cricket Association Stadium,c †J C Buttler b B Laughlin,1,106,57,2797
103,22/04/2018,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c D J Hooda b B Kumar,1,9,15,2806
104,25/04/2018,Royal Challengers Bangalore,M Chinnaswamy Stadium,c Mohammed Siraj b P Negi,1,7,4,2813
105,28/04/2018,Mumbai Indians,Maharashtra Cricket Association Stadium,c M Markande b K H Pandya,1,12,11,2825
106,30/04/2018,Delhi Capitals,Maharashtra Cricket Association Stadium,c L E Plunkett b A Mishra,1,78,40,2903
107,3/5/2018,Kolkata Knight Riders,Eden Gardens,c Shivam Mavi b S P Narine,1,36,25,2939
108,5/5/2018,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,b U T Yadav,1,11,14,2950
109,11/5/2018,Rajasthan Royals,Sawai Mansingh Stadium,c †J C Buttler b J C Archer,1,39,31,2989
110,13/05/2018,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,run out,1,57,35,3046
111,18/05/2018,Delhi Capitals,Arun Jaitley Stadium,c T A Boult b A Mishra,1,14,23,3060
112,22/05/2018,Sunrisers Hyderabad,Wankhede Stadium,c †S P Goswami b B Kumar,1,0,5,3060
113,27/05/2018,Sunrisers Hyderabad,Wankhede Stadium,not out,0,117,57,3177
114,23/03/2019,Royal Challengers Bangalore,MA Chidambaram Stadium,b Y S Chahal,1,0,10,3177
115,26/03/2019,Delhi Capitals,Arun Jaitley Stadium,st R R Pant b A Mishra,1,44,26,3221
116,31/03/2019,Rajasthan Royals,MA Chidambaram Stadium,c J C Archer b B A Stokes,1,13,13,3234
117,3/4/2019,Mumbai Indians,Wankhede Stadium,c K A Pollard b S L Malinga,1,5,6,3239
118,6/4/2019,Kings XI Punjab,MA Chidambaram Stadium,c S M Curran b R Ashwin,1,26,24,3265
119,9/4/2019,Kolkata Knight Riders,MA Chidambaram Stadium,c P P Chawla b S P Narine,1,17,9,3282
120,11/4/2019,Rajasthan Royals,Sawai Mansingh Stadium,b D S Kulkarni,1,0,4,3282
121,14/04/2019,Kolkata Knight Riders,Eden Gardens,lbw b H F Gurney,1,6,7,3288
122,17/04/2019,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,b S Nadeem,1,31,29,3319
123,21/04/2019,Royal Challengers Bangalore,M Chinnaswamy Stadium,c M P Stoinis b D W Steyn,1,5,3,3324
124,23/04/2019,Sunrisers Hyderabad,MA Chidambaram Stadium,c †J M Bairstow b B Kumar,1,96,53,3420
125,26/04/2019,Mumbai Indians,MA Chidambaram Stadium,c R D Chahar b S L Malinga,1,8,4,3428
126,1/5/2019,Delhi Capitals,MA Chidambaram Stadium,c A R Patel b J Suchith,1,0,9,3428
127,5/5/2019,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,b S M Curran,1,7,11,3435
128,7/5/2019,Mumbai Indians,MA Chidambaram Stadium,c J Yadav b K H Pandya,1,10,13,3445
129,10/5/2019,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,c T A Boult b A Mishra,1,50,32,3495
130,12/5/2019,Mumbai Indians,Rajiv Gandhi International Stadium,run out,1,80,59,3575
